Group,Code,Name,Year,Antigen,Antigen_description,Coverage_category,Coverage_category_description,Target_number,Doses,Coverage
COUNTRIES,IDN,Indonesia,2013,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4844346.0,3647831,75.3
COUNTRIES,IDN,Indonesia,2013,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2525064.0,2175790,86.2
COUNTRIES,IDN,Indonesia,2013,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3612455.0,2826814,78.3
COUNTRIES,IDN,Indonesia,2013,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4743716.0,3598677,75.9
COUNTRIES,IDN,Indonesia,2013,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),4955597.0,4055633,81.8
COUNTRIES,IDN,Indonesia,2013,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1614905.0,1179398,73.0
COUNTRIES,IDN,Indonesia,2013,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4032247.0,2905418,72.1
COUNTRIES,IDN,Indonesia,2013,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2200964.0,1845336,83.8
COUNTRIES,IDN,Indonesia,2013,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4827483.0,3488814,72.3
COUNTRIES,IDN,Indonesia,2013,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1726388.0,1191894,69.0
COUNTRIES,IDN,Indonesia,2014,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),3626517.0,2730530,75.3
COUNTRIES,IDN,Indonesia,2014,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,2263121.0,2016040,89.1
COUNTRIES,IDN,Indonesia,2014,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4250646.0,2828993,66.6
COUNTRIES,IDN,Indonesia,2014,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),4296371.0,3020928,70.3
COUNTRIES,IDN,Indonesia,2014,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,826031.0,681059,82.4
COUNTRIES,IDN,Indonesia,2014,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4440599.0,3228325,72.7
COUNTRIES,IDN,Indonesia,2014,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),805833.0,620129,77.0
COUNTRIES,IDN,Indonesia,2014,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,376294.0,324384,86.2
COUNTRIES,IDN,Indonesia,2014,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2680921.0,2139412,79.8
COUNTRIES,IDN,Indonesia,2014,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),,1952772,60.5
COUNTRIES,IDN,Indonesia,2014,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,3021615.0,2300020,76.1
COUNTRIES,IDN,Indonesia,2014,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3696628.0,3122778,84.5
COUNTRIES,IDN,Indonesia,2014,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),4332939.0,2835349,65.4
COUNTRIES,IDN,Indonesia,2014,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,1905113.0,1320443,69.3
COUNTRIES,IDN,Indonesia,2014,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,962220.0,835074,86.8
COUNTRIES,IDN,Indonesia,2014,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1344060.0,966552,71.9
COUNTRIES,IDN,Indonesia,2014,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2045091.0,1569087,76.7
COUNTRIES,IDN,Indonesia,2014,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2353013.0,1647341,70.0
COUNTRIES,IDN,Indonesia,2014,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2373973.0,1821746,76.7
COUNTRIES,IDN,Indonesia,2014,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1362511.0,883884,64.9
COUNTRIES,IDN,Indonesia,2014,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2165748.0,1607693,74.2
COUNTRIES,IDN,Indonesia,2014,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2940025.0,1993657,67.8
COUNTRIES,IDN,Indonesia,2014,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3583355.0,2791244,77.9
COUNTRIES,IDN,Indonesia,2014,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,510241.0,442919,86.8
COUNTRIES,IDN,Indonesia,2015,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),4409974.0,3331242,75.5
COUNTRIES,IDN,Indonesia,2015,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,4392287.0,3603844,82.0
COUNTRIES,IDN,Indonesia,2015,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3207722.0,2212094,69.0
COUNTRIES,IDN,Indonesia,2015,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),2536703.0,2032245,80.1
COUNTRIES,IDN,Indonesia,2015,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,2499500.0,1889480,75.6
COUNTRIES,IDN,Indonesia,2015,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3129600.0,2381192,76.1
COUNTRIES,IDN,Indonesia,2015,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),4600382.0,3772776,82.0
COUNTRIES,IDN,Indonesia,2015,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3919290.0,2838645,72.4
COUNTRIES,IDN,Indonesia,2015,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1404352.0,1091740,77.7
COUNTRIES,IDN,Indonesia,2015,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),4183272.0,3009087,71.9
COUNTRIES,IDN,Indonesia,2015,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,2386678.0,1856612,77.8
COUNTRIES,IDN,Indonesia,2015,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4603777.0,3523804,76.5
COUNTRIES,IDN,Indonesia,2015,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),2624253.0,1761810,67.1
COUNTRIES,IDN,Indonesia,2015,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,4514662.0,3262905,72.3
COUNTRIES,IDN,Indonesia,2015,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1827113.0,1517893,83.1
COUNTRIES,IDN,Indonesia,2015,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1950069.0,1426799,73.2
COUNTRIES,IDN,Indonesia,2015,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2789321.0,2348563,84.2
COUNTRIES,IDN,Indonesia,2015,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1643887.0,1285053,78.2
COUNTRIES,IDN,Indonesia,2015,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3533897.0,2879650,81.5
COUNTRIES,IDN,Indonesia,2015,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1842922.0,1416643,76.9
COUNTRIES,IDN,Indonesia,2015,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1515635.0,1105654,72.9
COUNTRIES,IDN,Indonesia,2015,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),4113669.0,2993070,72.8
COUNTRIES,IDN,Indonesia,2015,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2340964.0,2009262,85.8
COUNTRIES,IDN,Indonesia,2015,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1857858.0,1431343,77.0
COUNTRIES,IDN,Indonesia,2016,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),3309927.0,2709903,81.9
COUNTRIES,IDN,Indonesia,2016,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,979829.0,740086,75.5
COUNTRIES,IDN,Indonesia,2016,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4393168.0,3388867,77.1
COUNTRIES,IDN,Indonesia,2016,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),4603521.0,3376338,73.3
COUNTRIES,IDN,Indonesia,2016,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,4882409.0,3738080,76.6
COUNTRIES,IDN,Indonesia,2016,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2770800.0,2286108,82.5
COUNTRIES,IDN,Indonesia,2016,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3148803.0,2415779,76.7
COUNTRIES,IDN,Indonesia,2016,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1916993.0,1464207,76.4
COUNTRIES,IDN,Indonesia,2016,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3025549.0,2296196,75.9
COUNTRIES,IDN,Indonesia,2016,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),2344853.0,1627792,69.4
COUNTRIES,IDN,Indonesia,2016,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,819787.0,582862,71.1
COUNTRIES,IDN,Indonesia,2016,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4392409.0,3695536,84.1
COUNTRIES,IDN,Indonesia,2016,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),847380.0,653506,77.1
COUNTRIES,IDN,Indonesia,2016,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,457443.0,387357,84.7
COUNTRIES,IDN,Indonesia,2016,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2646939.0,2292955,86.6
COUNTRIES,IDN,Indonesia,2016,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),,2308001,72.2
COUNTRIES,IDN,Indonesia,2016,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4812958.0,3578345,74.3
COUNTRIES,IDN,Indonesia,2016,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,693892.0,546554,78.8
COUNTRIES,IDN,Indonesia,2016,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1098580.0,831777,75.7
COUNTRIES,IDN,Indonesia,2016,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,2656866.0,2214854,83.4
COUNTRIES,IDN,Indonesia,2016,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2198323.0,1624361,73.9
COUNTRIES,IDN,Indonesia,2016,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),4657538.0,3860120,82.9
COUNTRIES,IDN,Indonesia,2016,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,829540.0,583647,70.4
COUNTRIES,IDN,Indonesia,2016,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,641543.0,453142,70.6
COUNTRIES,IDN,Indonesia,2017,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),4396244.0,3157301,71.8
COUNTRIES,IDN,Indonesia,2017,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,3123115.0,2516679,80.6
COUNTRIES,IDN,Indonesia,2017,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2662710.0,2018001,75.8
COUNTRIES,IDN,Indonesia,2017,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),1335144.0,1041799,78.0
COUNTRIES,IDN,Indonesia,2017,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,446728.0,316452,70.8
COUNTRIES,IDN,Indonesia,2017,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1197559.0,1012032,84.5
COUNTRIES,IDN,Indonesia,2017,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2005231.0,1548928,77.2
COUNTRIES,IDN,Indonesia,2017,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4636587.0,3707427,80.0
COUNTRIES,IDN,Indonesia,2017,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2085208.0,1366829,
COUNTRIES,IDN,Indonesia,2017,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),2987032.0,2877436,
COUNTRIES,IDN,Indonesia,2017,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,4587466.0,3531595,77.0
COUNTRIES,IDN,Indonesia,2017,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,646968.0,531686,82.2
COUNTRIES,IDN,Indonesia,2017,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),2559190.0,2241636,87.6
COUNTRIES,IDN,Indonesia,2017,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,1261781.0,817457,64.8
COUNTRIES,IDN,Indonesia,2017,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,2896324.0,2348919,81.1
COUNTRIES,IDN,Indonesia,2017,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),3154985.0,2569870,81.5
COUNTRIES,IDN,Indonesia,2017,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,4197999.0,2971848,70.8
COUNTRIES,IDN,Indonesia,2017,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,140857.0,98649,70.0
COUNTRIES,IDN,Indonesia,2017,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),807959.0,687706,85.1
COUNTRIES,IDN,Indonesia,2017,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,94940.0,74209,78.2
COUNTRIES,IDN,Indonesia,2017,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3434377.0,2492428,72.6
COUNTRIES,IDN,Indonesia,2017,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),320757.0,277892,86.6
COUNTRIES,IDN,Indonesia,2017,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,,1143001,78.3
COUNTRIES,IDN,Indonesia,2017,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1361108.0,964321,70.8
COUNTRIES,IDN,Indonesia,2018,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),3353111.0,2242876,66.9
COUNTRIES,IDN,Indonesia,2018,BCG,Bacille Calmette-Guerin (Tuberculosis),OFFICIAL,Official country-reported coverage estimate,538261.0,424103,78.8
COUNTRIES,IDN,Indonesia,2018,BCG,Bacille Calmette-Guerin (Tuberculosis),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3632808.0,3051596,84.0
COUNTRIES,IDN,Indonesia,2018,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,ADMIN,Administrative coverage (doses given / target population),4609268.0,4035086,87.5
COUNTRIES,IDN,Indonesia,2018,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,OFFICIAL,Official country-reported coverage estimate,1163592.0,858901,
COUNTRIES,IDN,Indonesia,2018,DTP1,Diphtheria/Tetanus/Pertussis - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3530715.0,2529481,71.6
COUNTRIES,IDN,Indonesia,2018,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,ADMIN,Administrative coverage (doses given / target population),1369698.0,1151425,84.1
COUNTRIES,IDN,Indonesia,2018,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,OFFICIAL,Official country-reported coverage estimate,1821996.0,1246450,68.4
COUNTRIES,IDN,Indonesia,2018,DTP3,Diphtheria/Tetanus/Pertussis - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1285137.0,1165679,90.7
COUNTRIES,IDN,Indonesia,2018,MCV1,Measles-containing vaccine - 1st dose,ADMIN,Administrative coverage (doses given / target population),3925839.0,2985312,76.0
COUNTRIES,IDN,Indonesia,2018,MCV1,Measles-containing vaccine - 1st dose,OFFICIAL,Official country-reported coverage estimate,4337897.0,3717938,85.7
COUNTRIES,IDN,Indonesia,2018,MCV1,Measles-containing vaccine - 1st dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,3836220.0,3127276,
COUNTRIES,IDN,Indonesia,2018,MCV2,Measles-containing vaccine - 2nd dose (booster),ADMIN,Administrative coverage (doses given / target population),4959262.0,4237613,85.4
COUNTRIES,IDN,Indonesia,2018,MCV2,Measles-containing vaccine - 2nd dose (booster),OFFICIAL,Official country-reported coverage estimate,86500.0,69111,79.9
COUNTRIES,IDN,Indonesia,2018,MCV2,Measles-containing vaccine - 2nd dose (booster),WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,274882.0,223812,81.4
COUNTRIES,IDN,Indonesia,2018,POL3,Polio - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2443895.0,2194866,89.8
COUNTRIES,IDN,Indonesia,2018,POL3,Polio - 3rd dose,OFFICIAL,Official country-reported coverage estimate,,988737,77.7
COUNTRIES,IDN,Indonesia,2018,POL3,Polio - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,537236.0,390032,72.6
COUNTRIES,IDN,Indonesia,2018,HEPB3,Hepatitis B - 3rd dose,ADMIN,Administrative coverage (doses given / target population),2352974.0,1976061,84.0
COUNTRIES,IDN,Indonesia,2018,HEPB3,Hepatitis B - 3rd dose,OFFICIAL,Official country-reported coverage estimate,71408.0,54701,76.6
COUNTRIES,IDN,Indonesia,2018,HEPB3,Hepatitis B - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,4871370.0,3835510,78.7
COUNTRIES,IDN,Indonesia,2018,PCV3,Pneumococcal conjugate vaccine - 3rd dose,ADMIN,Administrative coverage (doses given / target population),118394.0,94476,
COUNTRIES,IDN,Indonesia,2018,PCV3,Pneumococcal conjugate vaccine - 3rd dose,OFFICIAL,Official country-reported coverage estimate,3312343.0,3097263,93.5
COUNTRIES,IDN,Indonesia,2018,PCV3,Pneumococcal conjugate vaccine - 3rd dose,WUENIC,WHO/UNICEF Estimates of National Immunization Coverage,1848682.0,1395888,75.5
COUNTRIES,IDN,Indonesia,2019,BCG,Bacille Calmette-Guerin (Tuberculosis),ADMIN,Administrative coverage (doses given / target population),1341980.0,1135471,84.6
